Nodo2 CPU 10%,Nodo2 Memory 10%,Nodo2 CPU 20%,Nodo2 Memory 20%,Nodo2 CPU 30%,Nodo2 Memory 30%,Nodo2 CPU 40%,Nodo2 Memory 40%,Nodo2 CPU 50%,Nodo2 Memory 50%,Nodo2 CPU 60%,Nodo2 Memory 60%,Nodo2 CPU 70%,Nodo2 Memory 70%,Nodo2 CPU 80%,Nodo2 Memory 80%,Nodo2 CPU 90%,Nodo2 Memory 90%,Nodo2 CPU 100%,Nodo2 Memory 100%
0.0057380952380938,717516800,0.0056666666667172,740442112,0.0053809523809794,740511744,0.0056547619047619,740511744,0.0056309523809502,740528128,0.0068452380952272,740667392,0.0060119047618919,740679680,0.0056666666666669,740704256,0.0081190476190456,740704256,0.0056785714285594,740708352
0.0059047619047457,717516800,0.0067261904761651,740446208,0.0057857142856857,740511744,0.0064999999999935,740511744,0.0057023809523884,740528128,0.0061666666666794,740667392,0.0060000000000129,740679680,0.0058214285714062,740704256,0.0056547619047229,740704256,0.0068095238095403,740708352
0.0067500000000217,717516800,0.005571428571444,740450304,0.0057500000000074,740511744,0.0057976190476346,740511744,0.0059999999999902,740528128,0.0057857142857339,740667392,0.0060952380952303,740679680,0.0067261904761867,740704256,0.0059166666666805,740704256,0.0057142857142805,740708352
0.0056904761904591,717516800,0.0072738095237961,740450304,0.0065833333333395,740511744,0.0054285714285821,740511744,0.0075714285714233,740528128,0.0062023809523674,740667392,0.0067976190476136,740679680,0.0054047619047883,740704256,0.0066428571428613,740704256,0.0059404761904786,740708352
0.0057261904761849,717516800,0.0055357142857116,740450304,0.0056190476190473,740511744,0.0056309523809318,740511744,0.0057261904762131,740528128,0.0068571428571452,740667392,0.0060595238095472,740679680,0.0059166666666545,740704256,0.0057619047619071,740704256,0.0057738095238283,740708352
0.0067857142857129,717516800,0.0060119047618973,740450304,0.0057857142857019,740511744,0.0065119047619001,740511744,0.0071666666666606,740528128,0.0059523809523538,740667392,0.0072619047618905,740679680,0.0069285714285699,740704256,0.0058690476190306,740704256,0.0067857142857108,740708352
0.0057619047619146,717516800,0.0055952380952541,740458496,0.0055595238095341,740511744,0.0062023809523972,740511744,0.0057619047618886,740528128,0.0060833333333426,740667392,0.0058095238095304,740667392,0.0054999999999982,740704256,0.0057619047619271,740704256,0.0064047619047593,740708352
0.005571428571418,717516800,0.0068095238095279,740458496,0.006452380952375,740511744,0.0064047619047674,740511744,0.0059285714285774,740528128,0.0077976190476409,740667392,0.0058333333333377,740667392,0.0055595238095347,740704256,0.0067023809523486,740704256,0.0068928571428598,740708352
0.0069166666666779,717516800,0.0056071428571179,740458496,0.0055952380952411,740511744,0.0059404761904445,740511744,0.0068809523809504,740528128,0.0056071428571234,740671488,0.0065833333333389,740679680,0.0066428571428716,740704256,0.0056785714286033,740704256,0.0057976190476237,740708352
0.0059880952380878,717516800,0.0057380952381241,740458496,0.0073333333333374,740511744,0.0054523809523835,740511744,0.0061428571428629,740528128,0.006047619047614,740671488,0.0057857142856873,740679680,0.0057857142856781,740704256,0.0058571428571516,740704256,0.0057261904761812,740708352
